"","Ofav1.1","Ofav5","Ofav1.2","Ofav26.2","Ofav26.1","Ofav10","Ofav55","Ofav2","Ofav59","Ofav4","Ofav43.2","Ofav60.2","Ofav43.1","Ofav60.1","Ofav24","Ofav8","Ofav21","Ofav7","Ofav23"
"XP_020631594.1",25.0704182943928,23.9145752821775,24.7885597849464,23.9464871711501,23.9972357420633,24.9014701264786,22.1998715033782,24.2773553024383,25.0566356894307,24.8823636058767,24.4118802938125,23.4171655471879,24.3887695661517,23.8986583983911,23.3270908461487,25.9988588093453,25.0442496050012,25.7286666792246,25.1184351818233
"XP_020613344.1",27.0301607830882,25.7543068993145,27.3259266572488,25.7671794447417,25.8319516855363,26.0173667048798,24.4444819318779,26.2004232759934,26.5610038942864,26.7103856017902,26.5032146049106,26.1601004427732,26.4750103352046,25.9450362113112,24.8534385860782,27.1686379686377,26.6728138895028,27.0088480090937,26.2935016609374
"XP_020615295.1",23.4303582402762,18.1289861148582,19.9436380233099,17.8600624518685,20.9826350448883,21.456986518622,16.2855828334375,21.122755969452,23.3659340524323,19.9688397294074,18.3957391252396,0,21.3586925117654,19.1019833627315,20.3725962212539,22.714530829963,22.5432723582836,23.1222309918611,21.9083174833373
"XP_020619529.1",18.2179813564758,0,18.847849529005,0,0,0,0,14.7786931832238,15.272812005562,17.8380651592095,15.1121136580979,16.1035746794709,0,0,0,16.4472769849172,0,17.7198767497009,17.3878574630264
"XP_020621802.1",20.0131413545432,18.1417130152893,20.5763394839547,18.7927172275508,0,17.2555357703612,0,18.797696351727,19.1550924441748,19.8108994998352,18.8721367749045,17.8028507977528,18.9292612986482,17.2068712793937,0,20.6851482903515,19.3885660140664,20.4683187694539,20.6988852161459
"XP_020626066.1",18.689312129836,20.715378048867,19.2977111437384,21.0245952417998,21.1245965418164,21.5473619709291,0,19.2076506797445,21.6547343497501,18.480265595469,21.63741424554,21.0633430702257,21.4473319793923,20.6368485021128,20.8802897609699,22.5743396753035,22.1192099641909,22.6380330359646,22.2951604762663
"XP_020628116.1",21.0769336513037,0,21.2958613998382,0,18.9269184906868,0,0,18.1813221378732,0,18.0299935173096,18.8820549004037,0,0,17.5929606428807,0,20.782256796254,0,20.9681851339159,22.6626433874209
"tr|A0A060BQU0|A0A060BQU0_9DINO",17.3210560857452,0,0,16.4525147447467,17.9177158814484,0,0,0,18.1864092884915,0,0,0,0,0,16.9857196619943,19.097232295138,0,19.0364446291331,0
"tr|A0A1Q9D342|A0A1Q9D342_SYMMI",20.4291053176033,21.0276286468992,21.8008481715474,20.6666583065459,20.4901310806837,22.5160743847906,19.2667568074918,21.7830481825823,21.6789134287193,22.2852591222003,21.9526221768269,20.6124338916406,21.6835468042399,20.0176742996766,19.9647991399542,22.5478794462015,22.5670910429524,22.9021463554713,21.2817834731643
"XP_020600573.1",25.1102513848218,23.784552279043,25.2668631937829,23.7558110718013,23.9164131711927,24.2232826973238,0,23.2423668764524,24.7656801048464,24.2571853160963,21.9643186555198,23.3193434270826,22.0088700269898,23.2649924461739,23.098748397379,25.712047209193,24.0577006819807,25.293092049774,25.3266249576114
"XP_020602501.1",0,0,0,0,0,17.0618247061771,0,0,0,0,0,19.2298303825019,0,17.5963135285708,19.8121067813387,0,17.5585477686387,17.0478374980706,17.6174172432965
"XP_020606535.1",19.2410497980793,0,19.7218084631397,18.7732068314648,19.3690754437874,0,0,0,20.3436465924004,16.4497290121446,20.3540179580347,19.1972958955389,20.2191602468033,18.5215659360815,19.4650342395419,19.028210952176,18.6115543820283,19.2957173753717,20.7569479873789
"XP_020608640.1",0,0,0,22.7717862471832,22.5452183203846,0,0,0,24.861371447455,0,17.3556177913951,0,17.8225895018205,0,22.5963519777694,23.3319973363181,0,23.0720643833552,0
"XP_020612580.1",0,0,0,20.7461608272595,20.9065390661085,0,0,0,0,0,21.7225494909698,21.3869028921099,21.0638828406346,0,0,0,0,0,0
"XP_020614670.1",18.1455988501813,0,19.1997897468823,0,0,0,0,0,0,0,0,16.5929533455039,0,0,0,0,0,17.2659171633584,0
"XP_020618831.1",21.9137356593405,20.4711006333642,22.1401548096537,19.454349502364,19.3612841463384,21.0992932264356,16.4391491040338,19.00339163563,21.4827306679847,20.5738089594784,21.0228154699729,19.8754238997412,20.2822943664595,19.5062630231305,20.8115730366445,22.2211908925791,21.2799307459505,21.2677153946404,21.2123473554358
"XP_020621085.1",26.0617024429498,24.5931648974439,25.7384504417237,22.6917032709263,22.9753384350266,25.2853216758157,21.34629459319,23.6349097349845,22.8366018946964,24.2633372641547,24.0498303568164,23.789957540717,24.1579284291474,24.0083380848908,24.9360942759342,26.0481953438523,23.36124491792,25.7333338525502,25.3212063095551
"XP_020625343.1",18.0422204564607,17.6232956762196,19.0770008270356,16.1911749093451,0,0,15.9655588459491,0,17.6430881447473,0,19.6556617353602,0,0,0,0,0,17.7282726320435,0,17.2968893281193
"XP_020627436.1",24.4887955078238,16.7030789561005,24.5553769755659,23.1308547305481,23.0413187542269,19.7489315043303,0,24.3920025782789,25.8821086265284,24.2756585611092,19.2271293917397,18.997998109531,19.5018682771328,20.4263231156342,23.8026168410898,24.4702427396597,24.9428477608341,24.5852432064246,21.5984119474971
"XP_020631597.1",0,0,18.6877754805037,0,18.3623933468318,0,0,0,0,0,0,0,0,0,16.3909414297305,0,0,19.0813508007541,18.1760708584652
"XP_020613345.1",23.9669066387774,22.6756114451887,24.02983744545,22.0902613786127,22.4803407973675,22.757791822514,0,21.5008705625122,23.723081674368,22.5437443477549,21.2242920207174,22.4180927154279,21.2475468565715,22.4851701570865,21.0743093948346,23.6049555006103,22.0959947722621,23.1854702731044,23.7433787577295
"XP_020615301.1",0,19.0385894983032,18.847727212552,16.4005125801606,19.1446009903122,0,0,0,17.3496699824723,0,0,18.2104382947124,0,0,0,19.0531967367865,0,18.9155555621909,0
"XP_020619533.1",20.3797622680315,20.2443859031757,21.1699158290051,20.3188439722777,20.3813581160102,20.9396459266289,0,19.768011435564,22.2348878734913,19.216866614445,21.0332462082945,20.4554325815547,20.6585575588789,19.4450006963397,20.1490487106087,21.8458770586992,21.75276487302,21.8652926448493,21.1872390923999
"XP_020621804.1",27.5017111770814,26.4481323626151,27.7226133669916,23.5312911416973,24.7682078025845,26.5646184352152,24.2922068195281,23.6578985698078,26.3507196170022,23.8608483799984,20.3117449895522,24.0874716629217,21.282128614708,24.1519605185116,25.705851216731,26.6121811409817,27.0893310319706,25.9841065378571,22.4576626780268
"XP_020626067.1",19.5318021598393,0,19.2838547801548,0,17.9397456306811,0,0,0,0,0,0,0,0,0,0,18.8666842923559,19.1199720260797,20.326193556926,19.9747744680197
"XP_020628122.1",0,0,17.4774657900704,0,0,0,0,19.7434686453446,18.9879606504542,20.6428000224141,0,0,0,17.1883473718794,0,19.1425084704478,0,18.832046292165,18.1729987618398
"tr|A0A0A0N1X1|A0A0A0N1X1_9DINO",23.8598612832121,23.6541112076112,24.062839568757,22.5994327711544,23.1709056571125,19.7558737084514,0,22.8298351703159,0,21.8458005075384,23.1248216376387,20.2404082051478,22.6846747934648,20.2293128885667,22.489397939632,24.978465166791,20.656603799383,25.4592392041246,24.0012321593265
"tr|A0A1Q9D382|A0A1Q9D382_SYMMI",0,0,0,0,0,0,0,0,20.8707958994355,0,0,0,0,0,0,20.7765173701147,0,20.3975963015848,0
"XP_020600585.1",17.3232571148189,0,20.4893276188559,0,17.9114680625329,0,0,0,0,17.7732744530402,0,0,17.5868178026415,0,0,0,0,17.9997082879341,19.2289619197099
"XP_020602509.1",0,0,0,0,17.7934191507119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XP_020606543.1",20.8660254370247,16.84537978641,21.0422465117375,16.5171618707515,17.5096745044513,19.8018046490301,0,0,19.8376294729322,16.6983384127208,19.6087222675815,17.3053760042047,17.8211012981301,18.5234279529163,19.9881534848966,21.6930670393852,18.8041089579875,20.6509982437993,20.9757325386079
"XP_020608641.1",0,16.841330922804,17.7960205911763,18.4291083832481,0,19.3362995166819,0,0,0,19.0792165244457,19.6499911353677,0,0,16.8944033267647,19.5427995060145,19.2693846846871,18.8401540089421,18.2570516977282,20.5574571573407
"XP_020612581.1",20.6939692657731,16.2105001277274,23.2170301224239,16.1642391486855,18.2326223492598,19.1084044926454,0,17.8211573670981,0,22.1023592486164,20.0557034496623,20.4759560250449,18.9390540161162,19.326699387841,19.6378754342989,20.0850898772539,18.7288339448174,21.2189823516594,20.7887382432636
"XP_020614671.1",22.547305717548,21.5683908327994,22.8550355451696,21.9092591673558,21.9833307898604,21.8918026117722,19.3337253433861,20.9200976638381,23.0386556369314,22.2213708759102,21.9173972118457,21.4556377630482,21.1473502784482,20.927639815613,21.5789309760121,20.7948259386561,22.2044281595328,22.156871575321,22.0808412689589
"XP_020618842.1",19.8532958472987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2943717052824,22.0984128550209,21.3590680109042
"XP_020621086.1",20.6468566275869,0,19.6342278856111,20.2816821782527,20.5848771948043,21.3979821729706,0,19.6179068332142,22.8743328386811,17.6360935371731,20.2932594589919,21.5051117881499,19.5668511929969,21.5614618304298,20.1320616232265,21.8451764640789,20.9305446139015,21.907052387814,21.2917648260286
"XP_020625347.1",19.6076933260969,18.3537628105153,20.3131853015505,0,15.7888712388439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XP_020627440.1",22.9644542155726,22.62506690107,23.4348678143685,21.8630931670341,21.8101844540576,22.5289760275912,17.9809261051593,21.5129685081355,23.3456067915471,22.1887303909485,22.4518376766023,22.2700217949321,22.0277059187714,22.519032217064,21.3779841486543,24.3540378054358,22.1653679918124,23.3759535092304,23.1404277341808
"XP_020631605.1",23.7535625000883,21.5177284907672,23.5734163999152,21.12908865363,20.1631988125049,20.5777607253762,0,21.2897965820722,21.4630777923753,22.6419619819217,22.2982874789055,20.956612251501,21.5197211863417,21.0034074207943,22.0071833444898,24.3001610050372,21.5174930268607,23.0811679167775,23.6704143203593
"XP_020613351.1",22.4611399267586,20.8283294369598,22.036844688032,20.856566105998,20.906208741137,18.8636025197496,0,18.0275118876603,20.4626190922328,20.0275078380374,20.2348501682501,20.1970306703077,20.2941012984538,20.1134992787829,20.3855454200482,22.7247093097493,20.8815598633815,22.1247413517076,21.8732499651428
"XP_020615308.1",20.8699830969396,0,20.738017194289,0,0,19.1922229707726,0,0,17.7930380583377,18.9835141544971,0,0,0,0,0,21.9368323659761,18.7373430810916,20.8326389579963,20.253197706826
"XP_020619535.1",22.6518363073466,22.1499275592,22.4141925591103,21.5773997833853,22.2955268150713,22.713322950224,0,21.6769319838331,21.0327553758529,22.7597778815921,22.3848388081886,22.5421814719057,21.8891455712427,22.2146046045996,22.3049915551125,22.7636263387262,21.2579166519923,22.7743505377241,22.9733216272233
"XP_020621806.1",20.4574379947747,19.2796899205694,20.6510595766903,0,0,0,0,0,18.3378701225756,0,0,16.9797042930238,0,0,0,20.445262440159,0,18.9684614924069,0
"XP_020626069.1",17.8929162961638,0,0,0,0,18.6706597064931,0,0,0,0,0,18.6461473247956,0,0,0,0,0,20.4029131695397,20.088354771007
"XP_020628129.1",23.9966809614963,22.3201898858206,24.4212290916374,20.2316700308132,20.2532854381954,22.5423538962788,18.140215672083,21.3088444946205,20.0911602988345,22.4652218651508,21.8190591369839,22.0777190205344,21.4002587486725,22.1058922078948,22.186295629238,24.5076456766336,21.9485037640305,24.0736021673213,23.8267506701709
"tr|A0A0A0N1X2|A0A0A0N1X2_9DINO",24.5142269904167,22.02232073664,24.4534862336043,24.5694477743951,24.3962127258694,25.6069244411082,22.9624168282875,24.0751906360819,24.4569666599481,24.7825430190978,25.5847432921798,24.3269810977132,25.3294331592292,24.395818668594,25.207436096167,26.048058113241,21.3363087797726,26.4234216816838,23.6745449843874
"tr|A0A1Q9D3A3|A0A1Q9D3A3_SYMMI",19.3718425678704,0,0,21.433746898332,21.4007257224156,0,17.6522217801025,19.7492589464052,21.7522585382896,20.7053126116666,20.730656704533,19.8328019563602,20.8086853558569,0,20.225528725102,19.4496423749872,0,20.1833797491313,18.968742718963
"XP_020600590.1",18.9658716326941,0,17.3582820330508,0,0,18.7631572426499,0,0,0,0,16.7974208877577,0,0,0,0,19.4608817977239,0,18.0301552145415,19.0164519434391
"XP_020602516.1",22.5443411933041,19.3995178474173,23.0489978191508,19.37224654953,19.6200819740622,18.3070184324776,0,15.6645861694832,21.8639775183055,18.5563376525877,23.1070454257594,22.5805725639871,22.5320479075976,20.4234739864453,17.9465008249328,23.1095630375282,0,22.674885549063,0
"XP_020606555.1",20.8701411777373,19.2014658766828,20.6525377865498,0,0,19.9746834567187,0,19.0535679837962,17.8766428411544,20.0383430005567,20.5224828774174,17.9325550353992,20.4334815285498,17.9511196244128,20.4727870088326,22.972483963707,19.5726354701218,21.7252318544569,21.3992241971727
"XP_020608648.1",21.676634187933,0,20.7474726656959,0,0,19.7645492932517,0,19.4135928098403,0,20.1616498155665,18.5882058846413,18.7229775873612,19.7934778934979,17.5769640434466,20.2419098533996,23.1752987259314,0,22.7414153456769,21.5384944574696
"XP_020612584.1",15.8759892687773,0,18.2899693326624,0,0,0,0,0,0,0,0,0,0,0,0,18.4517785783418,0,17.948669510601,18.4405893912776
"XP_020614672.1",25.7349152483756,25.2360935196402,25.9996929137945,24.849673823001,24.8505672943394,25.4959202435211,22.6839106230595,24.3695580104633,24.9893546081161,25.1433568594987,24.6966413141061,24.7844783445566,24.4772744996967,24.6506551148465,25.1926841550961,26.258054522695,24.7493192592694,26.0103598608635,25.9748376256128
"XP_020618844.1",25.6363614544445,24.5588369297031,25.3815458885524,23.4680568241582,23.9619312234116,25.1202887870169,21.425103700707,24.0343023604171,24.0992798209394,24.5493308101877,22.9459240408526,23.4700571937798,23.6296093116878,23.9351708959479,23.2476043671135,24.8490275838501,24.1296384170811,24.9649453598285,25.1868767162678
"XP_020621087.1",26.1139808209754,26.3671221766194,26.42546085184,26.150489215422,26.2532874762991,25.9525663036717,24.7263161394147,25.4494300730685,26.6438094234943,25.7416442944401,26.3416518499009,26.5839503861794,26.164866139245,26.3449121790262,26.0423869891725,25.7308528074489,26.5202547404398,25.8151283190243,26.6747913523487
"XP_020625353.1",26.2903532171821,25.7128488275104,26.501260019993,25.1959849333751,25.0801977157448,26.1775798418643,23.0421792013101,25.2177291504864,26.2813218410631,26.123336650478,25.398512153627,24.4012723092058,25.1242243941775,24.2134004016071,25.526142825608,26.5190456438294,25.6446157678566,26.1117964895593,25.9187345828301
"XP_020627441.1",18.5564873442999,0,18.4891933383054,18.4605638832139,0,18.5819324262787,0,0,18.5322988458933,17.3100002872552,18.2997938153964,0,17.3981675007476,17.3744197297355,17.9677609999942,19.859284532699,0,18.3448203501427,0
"XP_020631608.1",21.120919372142,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6416535715635,20.1198441468332,0,21.1683985169519,21.4914034559749
"XP_020613353.1",24.5342054425847,23.1985426107169,24.738820489584,23.3767325701441,23.4045541796289,22.9699715629935,20.8679717009067,22.237060835683,23.9639402010418,23.0558786705257,22.8963647427826,23.3606262263805,22.3989761387208,23.0025257607393,22.4482811866005,23.6733937310902,23.3376141444111,23.9297117986625,24.8057316230917
"XP_020615318.1",20.7034549927559,0,23.2278058479568,0,22.1563500723572,20.9016867033741,0,0,23.1334534689514,19.7504698362971,18.8032576914008,0,18.6922783521983,18.0660839334263,0,19.0643191171537,0,21.2715046326349,21.734423929565
"XP_020619537.1",0,0,0,16.150163770875,0,0,0,0,16.7900557123692,0,0,0,0,0,0,0,17.7642949675317,0,0
"XP_020621808.1",18.8352269878494,0,19.6074404913301,18.8944240514196,17.3594836281238,18.5242853580159,0,0,19.2082939041048,0,18.6978193936016,0,18.6650825738169,0,19.2189723037709,19.1919821044985,19.8811871668897,19.8574176360366,18.9110261881299
"XP_020626072.1",20.4733817298508,18.5414785703392,20.4065506955136,0,0,19.3124331949009,0,0,0,19.5568409292909,18.5905833952233,0,0,0,18.639308909087,20.9049234245682,18.4836544158471,21.0564266981237,20.8463634464202
"XP_020628133.1",23.6163290818513,22.4060541942261,23.5981809981003,22.0891591707134,22.0756152653424,22.9722017122779,0,21.981927818635,23.7965313064219,22.7378515830549,22.290274549835,21.5591011697796,21.959218417802,21.1043447229788,22.4413735908949,24.0645032448157,22.7374679024305,23.7291347509583,23.0911365652376
"tr|A0A0A0N2N8|A0A0A0N2N8_9DINO",24.8177070655162,24.4588861116274,25.0470592842028,23.9089044591461,23.784805854034,24.419302571212,0,23.5229632724095,24.3032094611047,24.6119278677739,24.2847592309083,23.525527141403,24.1319576475724,23.2457040022551,24.2172327430255,26.0138977712771,24.3207843697819,25.6830264256461,24.9047665834741
"tr|A0A1Q9D3E0|A0A1Q9D3E0_SYMMI",0,0,0,0,0,0,0,0,20.5902151375694,0,0,0,0,0,19.3191097815092,17.8765229417946,0,0,0
"XP_020600596.1",20.2346198233631,17.147493133009,20.5780731922508,19.9260194046122,19.3989962249563,20.8248461187833,0,18.4079647745043,19.7754736456992,18.2593065131568,20.2429449638691,19.6549978175879,19.1005981808448,18.9975571552111,19.4415602663997,21.2212502010424,20.726322116764,0,21.2220643394128
"XP_020602520.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5273987327217,0,19.8393375949082,0
"XP_020606567.1",24.8243278483626,23.5275687570522,25.088446529843,24.3862085249749,24.7065200999599,22.3147256742606,21.2611922132267,22.4767835264678,25.6723882471974,23.0906133582239,24.3516669696904,24.1571443635297,24.4626112920711,24.0908999344563,24.903314936997,24.6828427288181,25.5212302312781,25.5710062672394,24.3305133952644
"XP_020608649.1",25.0713650976545,23.0556238569534,24.0565997640987,22.7258993791459,23.0185494699423,23.4989924487265,19.9841110589321,22.9526219991026,24.2304813133917,23.8925019614602,22.7340205174007,22.0932276591151,22.3773220184246,22.2699790063718,22.5510710265895,24.8784341963349,23.5527317079168,24.621450337982,24.2253459497474
"XP_020612585.1",26.0948599999364,18.6222484773801,22.5292191587161,0,17.6390650891315,21.2074701680493,0,18.9327828074261,18.7251765082249,18.0157471563598,0,19.5022083046658,17.496393501727,19.566665415387,19.5536949090119,23.8530716441794,21.0176668245605,23.8467357800077,24.011723162815
"XP_020614687.1",13.1430323834174,0,0,0,0,0,0,0,17.6103688515327,0,0,0,0,0,0,18.4524624611655,0,18.1412140735408,0
"XP_020618846.1",20.151280447769,18.0987774665474,19.8439133859701,0,18.2657752678575,19.3837232742906,0,0,20.372202967479,0,18.4171643880156,18.8778083430664,18.3579342420473,18.9585555473516,19.4204146506288,21.2641911559,19.0168055678348,20.6854306456093,20.3753884268855
