"","Ofav2","Ofav59","Ofav24","Ofav4","Ofav5","Ofav8","Ofav21","Ofav7","Ofav10","Ofav23","Ofav55","Ofav1","Ofav26","Ofav43","Ofav60"
"XP_020613490.1",21.9699173016247,22.4139434468754,22.2398044863187,22.1490384738614,21.9189261843942,22.978482318099,21.1468750299627,22.5871496079398,22.5087921726128,21.3787250776201,19.9760340347459,22.678995850334,22.5106072699928,22.5824000663495,21.9027245210587
"XP_020631979.1",23.2994819416345,24.1930144601337,22.6349175984671,24.244617815117,23.8377853652062,24.7603585970979,24.4016180113938,24.5006923786514,24.1843534992762,24.9265691388827,20.3394651180737,25.3891686667794,23.2970022518479,23.774815719933,23.4724162138933
"XP_020631609.1",21.992964951206,23.3690308336685,23.6807854091661,22.7913634335623,22.2295798729034,25.3464280087593,23.7791036393651,25.1735193527274,24.2466616728588,24.2280209107345,20.0759112811496,23.7903660329029,25.4754122693996,23.9272378026106,23.1963286168589
"XP_020631750.1",0,0,0,0,0,0,17.326771791639,0,17.1997010972412,0,0,0,0,0,0
"XP_020631916.1",25.3415318533078,26.9452516941942,25.0972900519062,25.8464189008527,24.2638002992186,25.4575669664881,26.786437962159,25.7322047748372,23.2596856604168,24.6463356162804,22.1509047037844,24.831040910962,22.677130104789,26.0193308316663,25.4802098310295
"XP_020632019.1",19.764290107368,20.0630276718513,0,21.3136885177338,19.574040955063,22.3867974035148,21.913640714706,22.9385847993486,22.0491741887235,22.6935986172761,0,10.0720384498581,0,0,20.2987253497657
"XP_020631647.1",0,0,0,0,0,17.4905297060004,0,0,0,0,0,0,0,0,0
"XP_020632080.1",26.9183215010902,28.191415670372,27.3848690941846,27.6278821179634,27.3330955449706,28.9084082061475,28.2300323361114,28.2376051925631,27.6845053851044,28.1903652322627,24.791720976495,28.1591751444678,27.0207166235014,27.2872006817063,27.6271514028283
"XP_020631814.1",22.7710205048258,21.5688222127515,22.9142247078,23.0129305256499,22.6582627020222,23.8790936286946,22.8236313812159,24.5195006247924,23.2559170619779,24.4445824013802,19.0923106678773,24.0473061978021,22.1882164766469,22.7499095639655,22.6588384168939
"XP_020631576.1",26.9805267393449,28.788885153022,27.5699456230525,27.4760676415004,27.5977285842979,28.3785907835386,28.3890710606159,28.6905311706715,28.2321075627722,28.4640706893949,25.6112119585919,27.901828310645,27.9027353374027,26.9472698485977,27.0100214966841
"XP_020613778.1",23.3196204444832,24.1558682860749,24.230246018065,24.1535137631733,22.990857214213,25.8251174397411,24.034388847811,26.0727328123384,24.315012358395,25.8476489198009,16.7399256102115,25.193524481699,23.2204376717301,24.0984569488465,23.0940215318047
"XP_020631723.1",20.3666466475292,22.9981815137282,20.6933431695147,21.4786536066681,22.8289486100391,19.7616469942785,23.3514513745207,20.787869886987,22.7236578200382,21.1713643512605,19.1810770174564,23.7114135607761,21.5743777374772,22.332959769033,21.850458666646
"XP_020631998.1",23.5730534444171,24.8325431106091,24.1539656536496,24.3605196694873,22.763322406182,25.1705319724994,24.0647695674595,25.2158113944251,24.2169338695179,23.4079892726448,22.5719393869481,23.3544829723299,24.4505263325629,24.3236422581061,23.4375382213404
"XP_020613452.1",26.8733420780911,27.6039172554771,26.8979967408866,27.1599158158575,26.1297759038101,26.8892916894733,27.6388517749921,26.6616953534842,26.4866412719551,25.7977585068959,25.5017947052738,26.6485499047223,25.1850077925406,26.6459858646272,26.4045440554818
"XP_020632262.1",18.2614659890604,22.902661610212,21.3483386063096,20.63076570305,19.6205652913871,22.468914589332,21.4819821806417,22.390580696185,21.401975800784,22.2070527599704,0,19.2107649351172,21.0480282071861,18.7475079864942,19.5399523484975
"XP_020613812.1",0,0,0,0,0,19.4611216868235,0,18.5298994697344,0,0,0,0,0,0,0
"XP_020632186.1",0,0,0,0,0,18.6977515341638,0,0,0,0,0,19.0750688852789,0,0,0
"XP_020613500.1",19.1638388247395,19.6431885775399,19.8164258981372,18.8567811248833,18.6989725159555,0,0,0,19.4325153944076,0,17.0319919004491,0,19.1738583444019,20.2036515177217,19.5675443454068
"XP_020631684.1",24.1823028853359,25.0352584296706,23.4279632949862,24.7170668629616,23.7504955975731,25.3732744981468,24.180427535217,25.3749862856569,23.7354032492323,24.9668190454174,19.6644559652481,24.8251909481003,23.7689788307751,23.0143566364559,22.470197236618
"XP_020613492.1",16.7090164809015,20.1175505256224,21.6463152334161,22.3432250312848,22.0004845657242,22.9797159790619,19.9226555346148,23.0130017711962,22.5105558141039,21.9051655188383,18.8343938911917,22.7996120725405,21.1824554922613,20.7580582662045,21.4572153022798
"XP_020631985.1",0,24.4894075564056,24.4694734594455,14.9628960053373,24.3880068369762,0,22.5837110709701,19.8751388817543,22.2458883501434,28.2230478134965,20.5935561668263,24.1569456264798,0,21.9303140941371,0
"XP_020631610.1",24.3675416623514,27.1509200874346,25.7123773567037,25.1709017232902,25.5424723670415,26.7365172216225,25.994378925137,26.6595271459196,26.6336678329797,25.75789080904,24.9766008744875,26.6816619131005,26.705748932189,24.4936385638745,25.234914917335
"XP_020631754.1",19.7120819333489,0,0,21.0680690714303,21.0148847525295,22.9816542021401,0,22.5908997201953,20.4935554688627,21.3038136291436,19.1233611233321,22.3576367754522,0,0,0
"XP_020631918.1",24.2198946446721,26.6871198390111,25.0845433467468,24.9351488146312,24.3100240789728,25.6194290987925,23.9168650588138,25.8143828001906,25.0307468129841,24.8039600718431,23.1084056093788,25.6770290943452,25.6322527629488,24.7334972219949,24.4134740360115
"XP_020632022.1",0,19.2180499642556,0,0,0,0,0,17.5828549772227,0,0,0,0,0,0,0
"XP_020631649.1",23.0283369299517,23.2770474104634,21.4294062306793,23.6187413758024,22.7146272489891,23.3205434518484,23.6248426334481,23.9536079431879,22.3075618802827,23.8275885785287,0,24.5712237728849,22.4262154601709,22.0181210417333,21.7454811432692
"XP_020632083.1",21.4220878708291,20.8156592601518,21.9207442795503,21.7609720625089,22.052153087359,23.6646192611868,21.3604077461363,23.0793882617727,22.5475563694918,23.261584924741,17.6696947774908,23.1871174669935,21.0388551813993,21.8774936216811,21.7413316083015
"XP_020631824.1",26.8102268253963,27.4178914970934,27.7200028107354,27.0923364188355,27.9775208374283,29.2305557262557,27.523084490605,28.5043980016962,28.1709268012234,29.1286742935356,25.0458769107122,29.507929214886,26.0029116092268,26.8819274068894,28.0739243912246
"XP_020631580.1",21.4694266933551,23.3142857553287,22.0062729961943,22.1088488842621,21.6205192042188,23.137020672021,22.285290170019,22.4105276941118,22.3581610134399,22.4016214614878,14.9252762584849,22.6990760398402,21.9634855366202,21.1162326878425,20.7760959472441
"XP_020613779.1",24.6737764522735,25.927967643298,25.6034903228451,24.8119602857306,25.7911731997128,27.2291982956916,25.6848661205364,27.0048797323137,26.088662032991,26.7083383470381,23.3879806171512,25.5654807048497,25.3087684565051,25.4016791788171,25.3761351435171
"XP_020631731.1",21.2140030364973,19.9056440773459,22.0202973714905,21.8138441981695,21.9362033485042,22.0912465114726,22.0968570006903,21.6173836115172,22.7327108734015,22.5467049170376,19.9077283435277,22.5916517493604,22.6367143792323,21.9935284596291,22.0515833232506
"XP_020631999.1",20.9720409269954,22.319124394082,20.3824773265467,15.8668201014088,17.7546722402627,22.7145559833737,0,22.053413198664,20.9232498569864,20.954398680938,0,21.9871323362659,10.6195571270418,20.6274123905174,10.153818876052
"XP_020613456.1",19.980643060425,22.5250181980496,22.9242465569535,20.9750537668573,0,22.4029904323507,20.738676975569,21.927053450006,21.2480045596138,22.6704879081653,0,11.221328644165,21.313555100604,0,10.1213620237858
"XP_020632267.1",0,0,0,0,0,20.2884797342852,0,18.3794164444573,0,0,0,0,0,0,0
"XP_020613837.1",18.6729052488606,20.111590364243,0,17.7915762709591,19.5950698611912,22.4767464511117,21.0804447697083,21.9574056845981,20.1771530668093,22.7114378125317,0,21.663801187534,20.3634034650329,19.5523983313475,18.6546965595396
"XP_020632192.1",16.4578297275077,19.7587388449201,20.0353696550227,19.6180215848359,0,20.6500077947498,18.9810348464981,18.3755613022198,19.8367823562941,20.5588961792576,0,20.7311440863657,0,19.5415376443335,9.51929474915162
"XP_020613503.1",0,0,17.5460126975415,0,0,0,0,0,17.9441000576431,0,0,0,0,0,0
"XP_020631692.1",0,0,0,0,0,19.2603384107476,0,18.7298630044291,0,17.9157918679907,0,9.35868258190221,0,0,0
"XP_020632120.1",21.5649537429069,22.5596307883315,19.956359139955,21.8383095016044,21.3325332330728,22.5529338248289,21.9507441865569,22.6589229408558,22.3944770869054,22.1735371561835,19.269704273584,22.5280779718683,21.7175947212659,21.617260859674,20.7829509458636
"XP_020631988.1",23.9502562382587,23.5265148800285,24.2005404298699,24.750481592492,23.2647849007298,25.5627893163768,24.4311485934313,25.3713127352756,24.5765635192648,25.2751363584445,20.2053601411063,24.346717600272,23.6749804654191,24.257828857393,24.1695532876233
"XP_020631614.1",23.0192165728434,24.5898263889824,24.1764937497909,23.4958578319644,23.7922663357467,24.701654991194,23.7182643482955,24.3702460661184,24.2664372083416,24.2933355955129,22.2583075240355,24.363691688222,23.7189141080708,23.518529121926,22.8189340037447
"XP_020631755.1",19.667542980125,20.0533810463502,19.3722040304715,20.8295067419713,19.2482959075531,21.878748821656,21.0609841432435,21.5645351593942,22.9267818903164,22.173866499556,16.9412425147763,22.0921148226891,20.3218548024541,21.0130233866611,20.3573644830234
"XP_020631920.1",0,19.302650078787,19.8020414006697,17.8467819683046,0,21.3766786588994,0,20.9163919399261,20.5591483274869,0,0,20.9988590137637,10.0654216321937,0,0
"XP_020632024.1",19.1228962260384,17.9384080184672,19.4050915903495,20.1288791648162,19.9696549217489,22.2693056325834,18.028753236077,22.116750385445,20.8438282981949,21.7929129904644,0,21.9476310549014,18.4231922990356,18.6525315067409,18.3326454189689
"XP_020631650.1",24.6593246561724,25.8436392521848,25.164848899641,25.213836775345,25.021147691523,25.2687819457096,25.4379601327683,25.2295123613394,25.1768824386817,25.3261381008713,19.1383143035246,26.3297439635572,25.0074758037027,24.1015607678906,24.5389666719099
"XP_020632085.1",20.5302967849913,22.1595594155303,21.8499475521106,21.4098575527911,21.7744392200626,0,22.6497002227793,0,21.3200430347265,18.0149848368727,18.9111139885203,22.3643140154517,17.039550969417,21.7111095830352,20.7471217426153
"XP_020631826.1",19.2072789082455,0,19.1692326242658,20.1717619820065,20.2783621094374,22.3654576809449,18.4509333340939,21.730436552499,21.2861566990554,21.5932274278764,0,21.2990270976931,17.994481278329,20.7334144254799,20.5645064562588
"XP_020631594.1",24.2773553024383,25.0566356894307,23.3270908461487,24.8823636058767,23.9145752821775,25.9988588093453,25.0442496050012,25.7286666792246,24.9014701264786,25.1184351818233,22.1998715033782,24.9294890396696,23.9718614566067,24.4003249299821,23.6579119727895
"XP_020613780.1",25.4470855285085,26.7608038638356,25.5255315321852,25.9560737823146,25.1240001915076,26.5944686260875,25.9345737719094,26.3662613582042,26.1983517562176,25.9980048476799,23.6216706066528,26.3698575312875,24.8312305685245,25.4132737933917,24.981650073394
"XP_020631734.1",18.7448830982626,20.8951203747868,19.9881090936397,18.4022501521816,0,19.4994469081837,19.0272931917541,20.0456836837275,19.5138759931141,20.1028727689652,0,9.51134780588028,21.311741491151,20.433422991291,19.5637990197429
"XP_020632000.1",18.5169965045591,0,20.869440974094,18.9957091937501,0,19.8093300922533,0,19.9994839597667,19.9274814010242,0,0,20.0437854913925,0,9.48817158012762,0
"XP_020613457.1",21.447962500156,23.8417448614239,23.1360318839836,22.6407050005018,21.406705865781,24.5462425517169,21.9900308857835,24.687058724959,22.5952709144878,24.1873261699618,19.8143149021728,22.7712836960031,22.727770841292,22.7100374348164,20.942514919452
"XP_020632278.1",16.6524388778463,20.7636897512435,18.8360596037059,17.609647687894,17.9135147208324,22.6319663377227,19.901805266028,22.0008104985066,19.0621858329952,22.5355001251408,0,21.6557654089996,0,16.8537887008855,18.8938212660976
"XP_020613838.1",0,0,0,0,0,18.0304246696611,0,0,0,20.0791370788422,0,0,0,0,0
"XP_020632196.1",0,0,0,0,0,17.4868428759354,0,18.4459322476243,0,17.6454825313142,0,18.3939391533152,0,0,0
"XP_020613509.1",18.48198070298,0,0,20.2539709443736,19.850284524956,21.5416926667148,20.0829871085987,19.5244364993823,18.7948759008162,19.9493494069094,0,22.4811279503296,19.1514372777559,19.1883819264686,9.51110397513328
"XP_020631703.1",0,16.360984215974,0,0,0,0,15.6019738561877,0,0,0,0,0,0,0,0
"XP_020632121.1",24.7258519095998,25.7225944376802,24.5489329429819,25.667539650619,24.6447733774509,26.5529664287694,25.0411184804742,25.7654327317527,25.7398274944993,25.6748519648356,22.2961889039028,25.4314330278202,24.8444933698385,24.4867974837952,24.3270943542019
"XP_020631993.1",0,18.3457733933145,0,17.3098227040248,0,19.0357468595028,20.750910576959,19.5463085625064,19.7604129653268,0,0,0,19.133144908775,0,0
"XP_020631619.1",16.9692853312649,16.2144139918817,16.2418156098343,0,16.44839059277,19.8870465403634,0,19.2132395229296,20.1615268080368,18.74947338069,0,19.730645230589,17.445137255905,0,0
"XP_020631758.1",18.1357142954535,21.1880968000565,21.0827136533426,0,19.3918833715557,20.3707140093164,20.5160510536479,20.2688811885694,20.091199046725,21.38242402536,0,21.2232582176051,19.7100763390236,19.8491982339017,19.4693856911496
"XP_020631925.1",17.294019380989,21.0864116241296,20.050992480053,0,18.3324605715108,19.243887547466,21.0289777790557,21.4402005539981,0,19.9132473582544,0,21.2066709043758,20.6287148403871,20.5366101135391,9.90593583792558
"XP_020632027.1",0,0,0,0,0,0,0,0,18.7746873407711,0,0,8.07254813693605,0,0,0
"XP_020631653.1",21.2417521955755,20.9559031435242,0,21.3119439489872,0,25.2173699155914,22.1179236457709,24.6326940149882,0,23.9206776867941,0,19.9752031394379,20.1489633699584,0,22.3977270514574
"XP_020632090.1",21.7506333921431,25.3253427562101,22.9193261800841,23.3679731032711,22.6703063631733,25.4862949616044,24.036744683707,24.8202315120508,22.7644932077544,24.05409725991,16.1039639132627,24.8496296193566,22.2134272220545,21.3128904668696,22.645438385568
"tr|A0A060BFZ1|A0A060BFZ1_9DINO",0,20.2655658320621,0,0,0,0,21.0129770572306,0,0,0,0,0,0,0,0
"XP_020613527.1",0,20.5180604776329,19.2365024282019,16.7237542558631,18.6354170079307,20.0543353666862,18.5688208214106,19.6465499210955,19.8206698056666,0,0,19.0083471860864,0,18.4907027235677,19.2307894167815
"XP_020613781.1",24.4657786804892,24.197358819369,24.4537774585641,25.2908416673655,24.7404015479225,26.3443331784561,24.7022993713493,26.0507797017363,25.7302101723625,26.2365512026028,20.8633809526198,25.9426356624211,24.0686888574508,24.7236857293408,24.5230210953547
"XP_020620322.1",0,20.2266109278788,0,18.4867093457896,0,22.7672927942476,0,22.2800052520138,0,21.6979648565167,0,21.020629599819,17.4785132213045,8.98137176655477,17.6193283514351
"XP_020613905.1",17.2543366452246,18.7481633610628,0,20.059440847836,0,0,0,0,17.9354355756098,19.5107120219301,0,19.0790843620602,0,21.141590739426,17.4471517203346
"XP_020630961.1",0,0,0,18.8130953723866,0,19.7142304224242,0,19.6401019223272,0,20.6355560588196,0,20.5778187047007,0,0,0
"XP_020632283.1",19.096305941722,20.9190356985594,0,19.9406304711428,21.2179772162467,0,18.809708475654,0,19.3334851438739,22.3639136317598,0,23.0535586055473,0,0,19.3946985037437
"XP_020613841.1",0,18.8850677499865,17.6270707136866,17.3987520408437,0,18.5582076835707,18.3516941274097,0,18.922424706079,20.3267421723426,0,8.43067069562136,16.8553412323473,16.8932840460704,17.591363073095
"XP_020618806.1",0,0,0,0,17.702328279775,20.3799420212426,0,20.0500997338794,17.9263133704036,20.8726906596613,0,20.1341394699332,8.28071856207471,8.30009439117465,8.12573195910236
"XP_020613511.1",0,18.7853279383804,17.6304164498886,0,0,20.4773402837166,0,18.9781043310685,17.7829662248684,19.4004771402534,0,18.3517844129333,0,8.83685121951831,8.28514281198449
"XP_020625313.1",22.3176789628073,23.8089232390164,23.1693618585672,23.3269962477441,23.2996455719837,24.0877508530902,23.2589511247908,23.4261980718877,23.7678826640724,23.810713712227,19.3448398505161,23.8034404253263,23.1217795672985,22.1418057168395,22.9272458340326
"XP_020613295.1",0,0,0,0,0,18.2587546392163,0,0,0,18.3818682035869,0,19.3057269233675,0,0,0
"XP_020629592.1",21.5367456934846,25.1305600762748,23.7220237840894,22.4770257286834,23.9567746767997,22.5914431347379,23.2740196315919,22.245911555132,23.4200335766697,23.9959807614347,20.791125519308,24.651890610031,23.6950907016728,22.2487316867829,21.3859492397577
"XP_020631628.1",23.8958167319559,25.7627889257451,24.2884730456393,23.69470581443,24.018779426124,25.6587106024408,24.7754097945121,24.8318867349892,24.5919807538464,24.6926469458077,20.9468384695306,25.2013522661049,23.6975103296677,22.8796838076356,23.6822365062401
"XP_020613707.1",24.5669556243429,25.9737966055192,25.0355353233617,24.4163963604857,24.3436191472342,26.1511049978845,25.3794452993071,25.8864651381794,25.2809731623705,25.4300186235379,22.6215164612398,24.995358560901,23.2511072886071,23.7709272194683,24.1323998774636
"XP_020619518.1",0,0,0,0,0,0,0,0,0,0,0,7.50986051184396,8.58086611237214,0,0
"XP_020632034.1",20.4742733519532,20.5384854584209,17.2091582318069,20.5508416469774,18.8601503773559,19.3592412439879,21.4104891351301,20.3946688832407,19.5167830387745,20.8458276836655,19.0225601667685,20.9250798295182,20.4059451766519,20.9418105736886,20.362821156282
